guid,hazard_values,haz_expose
93a39296-1c35-4ecf-8aa4-9b2e22120abf,0.3783050775527954,True
dbf77e20-da39-4646-a272-8ac3093b3f20,0.0,False
ac6711a8-3815-4a66-82b5-67f642dc2c29,0.0,False
7d7649ad-157c-44b1-826a-89233abf870c,0.0,False
ddb7e4c7-d3c5-4a47-bdb4-4a2bb5d79088,0.0,False
0aa0697f-9120-4441-b6ef-e43394fccf29,0.0,False
cc4e11cf-17a2-4d24-82cf-496b391f0dbe,0.0,False
